codusu,nro_hogar,componente,h15,ano4,trimestre,region,mas_500,aglomerado,pondera,ch03,ch04,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch15_cod,ch16,ch16_cod,nivel_ed,estado,cat_ocup,cat_inac,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,pp03c,pp03d,pp3e_tot,pp3f_tot,pp03g,pp03h,pp03i,pp03j,intensi,pp04a,pp04b_cod,pp04b1,pp04b2,pp04b3_mes,pp04b3_ano,pp04b3_dia,pp04c,pp04c99,pp04d_cod,pp04g,pp05b2_mes,pp05b2_ano,pp05b2_dia,pp05c_1,pp05c_2,pp05c_3,pp05e,pp05f,pp05h,pp06a,pp06c,pp06d,pp06e,pp06h,pp07a,pp07c,pp07d,pp07e,pp07f1,pp07f2,pp07f3,pp07f4,pp07f5,pp07g1,pp07g2,pp07g3,pp07g4,pp07g_59,pp07h,pp07i,pp07j,pp07k,pp08d1,pp08d4,pp08f1,pp08f2,pp08j1,pp08j2,pp08j3,pp09a,pp09a_esp,pp09b,pp09c,pp09c_esp,pp10a,pp10c,pp10d,pp10e,pp11a,pp11b_cod,pp11b1,pp11b2_mes,pp11b2_ano,pp11b2_dia,pp11c,pp11c99,pp11d_cod,pp11g_ano,pp11g_mes,pp11g_dia,pp11l,pp11l1,pp11m,pp11n,pp11o,pp11p,pp11q,pp11r,pp11s,pp11t,p21,decocur,idecocur,rdecocur,gdecocur,pdecocur,adecocur,tot_p12,p47t,decindr,idecindr,rdecindr,gdecindr,pdecindr,adecindr,v2_m,v3_m,v4_m,v5_m,v8_m,v9_m,v10_m,v11_m,v12_m,v18_m,v19_am,v21_m,t_vi,itf,decifr,idecifr,rdecifr,gdecifr,pdecifr,adecifr,ipcf,deccfr,ideccfr,rdeccfr,gdeccfr,pdeccfr,adeccfr,pj1_1,pj2_1,pj3_1,idimpp,ch05,imputa,pondiio,pondii,pondih
236058,1.0,6.0,2.0,2004.0,1.0,43.0,S,4.0,346.0,4.0,2.0,27.0,1.0,4.0,1.0,2.0,0.0,99.0,9.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,00,00,00,00,,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,08,08,08,08,,09,99.28571428571429,02,02,02,02,,02,0.0,0.0,0.0,00000,,,,,
284564,1.0,3.0,2.0,2004.0,1.0,43.0,S,13.0,649.0,3.0,1.0,39.0,5.0,4.0,1.0,2.0,0.0,7.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,00,00,00,00,,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,02,02,02,02,,02,106.66666666666667,02,02,02,02,,02,0.0,0.0,0.0,00000,,,,,
129645,1.0,2.0,2.0,2004.0,1.0,43.0,S,34.0,187.0,3.0,1.0,51.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,00,00,00,00,,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,02,03,03,02,,02,120.0,03,03,02,02,,01,0.0,0.0,0.0,00000,,,,,
129645,1.0,3.0,2.0,2004.0,1.0,43.0,S,34.0,187.0,4.0,2.0,47.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,,2.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,00,00,00,00,,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,02,03,03,02,,02,120.0,03,03,02,02,,01,0.0,0.0,0.0,00000,,,,,
231443,1.0,3.0,2.0,2004.0,1.0,43.0,S,34.0,280.0,10.0,1.0,24.0,5.0,9.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,00,00,00,00,,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,03,03,03,03,,02,136.66666666666666,03,03,03,03,,02,0.0,0.0,0.0,00000,,,,,
TQRMNOQVXHMOQPCDEIJAH00801978,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,4537.0,2.0,2.0,49.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,,4.0,221.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1975-01-30 00:00:00,,4537.0,4537.0,0.0
TQRMNOQVXHMOQPCDEIJAH00801978,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,4537.0,3.0,2.0,25.0,5.0,4.0,1.0,2.0,0.0,7.0,1.0,,1.0,,1.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1999-03-20 00:00:00,,4537.0,4537.0,0.0
TQRMNOQVXHMOQPCDEIJAH00801978,1.0,4.0,2.0,2024.0,1.0,1.0,S,33.0,4537.0,3.0,1.0,20.0,5.0,4.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,2003-08-25 00:00:00,,4537.0,4537.0,0.0
TQRMNOQUPHKKSSCDEIJAH00856902,1.0,1.0,2.0,2024.0,1.0,1.0,S,33.0,122.0,1.0,1.0,74.0,5.0,2.0,1.0,2.0,0.0,7.0,2.0,99.0,2.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1949-06-24 00:00:00,,122.0,122.0,0.0
TQRMNOQUPHKKSSCDEIJAH00856902,1.0,2.0,2.0,2024.0,1.0,1.0,S,33.0,122.0,3.0,1.0,21.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,9.0,9.0,,9.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,122.0,122.0,0.0
TQRMNOQUPHKKSSCDEIJAH00856902,1.0,3.0,2.0,2024.0,1.0,1.0,S,33.0,122.0,3.0,1.0,21.0,9.0,9.0,9.0,9.0,9.0,99.0,9.0,9.0,9.0,,9.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,1.0,122.0,122.0,0.0
TQRMNOPYTHKMLLCDEIGED00859578,1.0,2.0,2.0,2024.0,1.0,43.0,N,30.0,192.0,2.0,1.0,25.0,1.0,4.0,1.0,2.0,0.0,4.0,1.0,,3.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1998-07-16 00:00:00,,192.0,192.0,0.0
TQRMNORVXHMOLLCDEGKDB00799854,1.0,3.0,2.0,2024.0,1.0,43.0,N,14.0,107.0,3.0,1.0,27.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1996-09-23 00:00:00,,107.0,107.0,0.0
TQRMNORYYHKOKNCDEHGHJ00859667,1.0,1.0,2.0,2024.0,1.0,44.0,N,20.0,142.0,1.0,1.0,37.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,4.0,208.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,142.0,142.0,0.0
TQRMNORYYHKOKNCDEHGHJ00859667,1.0,2.0,2.0,2024.0,1.0,44.0,N,20.0,142.0,2.0,2.0,30.0,1.0,3.0,1.0,2.0,0.0,4.0,2.0,0.0,4.0,208.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,142.0,142.0,0.0
TQRMNORWVHLOLMCDEHNHB00856534,1.0,3.0,2.0,2024.0,1.0,42.0,S,27.0,424.0,3.0,1.0,45.0,5.0,4.0,1.0,2.0,0.0,4.0,2.0,4.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1978-03-07 00:00:00,,424.0,424.0,0.0
TQRMNOQUQHMOLPCDEHPJB00801258,1.0,2.0,2.0,2024.0,1.0,40.0,S,29.0,414.0,2.0,1.0,55.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1900-01-01 00:00:00,,414.0,414.0,0.0
TQRMNOQYQHMMRNCDEIJAH00802156,1.0,1.0,2.0,2024.0,1.0,1.0,S,33.0,1794.0,1.0,1.0,77.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0,,13.0,13.0,,13.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,50000.0,-9.0,0.0,12.0,,12.0,12.0,,12.0,0.0,12.0,,12.0,12.0,,12.0,,,,,1946-10-29 00:00:00,,1794.0,1794.0,0.0
TQRMNOQPQHKMLLCDEGIBJ00857062,1.0,2.0,2.0,2024.0,1.0,41.0,N,12.0,288.0,3.0,1.0,34.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,288.0,288.0,0.0
TQRMNOQPQHKMLLCDEGIBJ00857062,1.0,3.0,2.0,2024.0,1.0,41.0,N,12.0,288.0,3.0,2.0,33.0,5.0,4.0,1.0,2.0,0.0,4.0,1.0,,1.0,,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,288.0,288.0,0.0
TQRMNOQPQHKMLLCDEGIBJ00857062,1.0,4.0,2.0,2024.0,1.0,41.0,N,12.0,288.0,3.0,1.0,27.0,5.0,4.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,288.0,288.0,0.0
TQRMNOQPQHKMLLCDEGIBJ00857062,1.0,5.0,2.0,2024.0,1.0,41.0,N,12.0,288.0,3.0,2.0,29.0,5.0,4.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1900-01-01 00:00:00,,288.0,288.0,0.0
TQRMNOPWSHMOLQCDEHNHB00801158,1.0,1.0,2.0,2024.0,1.0,42.0,S,27.0,333.0,1.0,1.0,50.0,5.0,1.0,1.0,2.0,0.0,7.0,2.0,2.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,20000.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1973-07-12 00:00:00,,333.0,333.0,0.0
TQRMNOPWSHMOLQCDEHNHB00801158,1.0,2.0,2.0,2024.0,1.0,42.0,S,27.0,333.0,3.0,1.0,22.0,5.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,2002-01-07 00:00:00,,333.0,333.0,0.0
TQRMNOQYWHKOKMCDEFMDB00857269,1.0,4.0,2.0,2024.0,1.0,43.0,N,6.0,166.0,3.0,1.0,26.0,5.0,4.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1997-06-27 00:00:00,,166.0,166.0,0.0
TQRMNOQPWHMOKSCDEHPJB00801223,1.0,3.0,2.0,2024.0,1.0,40.0,S,29.0,475.0,3.0,2.0,36.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,,1.0,,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,13.0,13.0,13.0,,13.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-9.0,0.0,12.0,12.0,12.0,12.0,,12.0,0.0,12.0,12.0,12.0,12.0,,12.0,,,,,1987-03-31 00:00:00,,475.0,475.0,0.0
TQRMNOQUWHLMKSCDEIOAH00856073,1.0,2.0,2.0,2024.0,1.0,43.0,N,38.0,132.0,3.0,2.0,38.0,5.0,4.0,1.0,2.0,0.0,7.0,2.0,5.0,1.0,,1.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,13.0,13.0,13.0,,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,12.0,12.0,0.0,12.0,12.0,12.0,,12.0,12.0,,,,,1985-06-13 00:00:00,,132.0,132.0,0.0
